Book ID,Comment ID,Username,Stars,Content,Likes
BOOK_AJL84ID23F,COMMENT_75NKAT1FSU,Ngọc Minh,4,"AAAAAAAAAA cái kết như sh*t. Ảo dạ là 1 câu chuyện cuốn hút. Cốt truyện ổn , nhưng đừng trông mong nó sẽ đem lại cảm xúc hay bài học gì ( ít nhất là với một đứa trái tim “ngàn năm không đổi” này ). Nếu bạn muốn đọc tác phẩm xuất sắc , hãy chọn Bạch Dạ Hành. Tôi biết là không công bằng khi so sánh 2 tác phẩm này với nhau , nhưng tin tôi đi , nếu bạn thực sự bận rộn thì đừng động vào Ảo dạ.  Cho 4s vì Ảo dạ vẫn có thể khiến tôi thích thú mặc dù BDH đến với tôi trước. ♪ Dollhouse || Melanie Martinez ♪",1
BOOK_AJL84ID23F,COMMENT_HX4S70UA89,Diep Vu,2,"Là fan của Higashino Keigo thế nhưng đây là tác phẩm đầu tiên của ông khiến mình cảm thấy khá nản và thất vọng. Đúng như mọi người nói, Ảo Dạ là version 2 của Bạch Dạ Hành và công tâm mà nói, mặc dù không muốn so sánh với cái bóng quá lớn của Bạch Dạ Hành thế nhưng cũng không thể phủ nhận việc Ảo Dạ ra đời như một tác phẩm được xào nấu từ các tác phẩm khác của ông. Từ những tình tiết trong truyện, mình thấy đâu đấy thấp thoáng bóng dáng của Phía sau nghi can X (hủy xác, tình trạng cái xác khi được phát hiện), Bí mật của Naoko (mượn danh nghĩa của người khác để rũ bỏ quá khứ trước đó của mình) và còn nhiều tình tiết khác, tuy không phải sao chép 100% về nội dung nhưng vẫn thấy quen thuộc khiến người đọc có thể dễ dàng đoán được, loại bỏ hoàn toàn yếu tố bất ngờ. Đúng với tên gọi Ảo dạ, đọc xong truyện mà cứ thấy có gì đó ảo ảo không thật, không rõ ràng, và có nhiều tình tiết thừa ở phần đầu mà cuối truyện đã không lý giải. Truyện dài dòng lê thê nhưng không tập trung vào những điểm chính, và điều quan trọng là không rõ là qua tác phẩm này Higashino Keigo muốn gửi gắm đến người đọc một bài học, một giá trị nhân sinh quan gì trong cuộc sống.",1
BOOK_AJL84ID23F,COMMENT_S2FMWUKEE9,Nguyet Minh,4,"Lại một kết thúc mở cho một tác phẩm của Higashino Keigo. Mình tự nhủ thầm “liệu sự trả giá cho những tội ác thản nhiên đến không tưởng có tồn tại không? Và nếu có, nó sẽ tồn tại dưới những hình thức nào? Là pháp lý hay những dằn vặt đến tận lúc từ giã cõi đời trong thẳm sâu tâm hồn?”. Dường như chẳng có gì là tuyệt đối cả, ngay cả việc ta luôn nghĩ rằng không gì thoát được lưới trời hay tạo nghiệp thì phải trả nghiệp. Dường như Keigo ngầm ám chỉ như vậy. Bằng chứng là trong xã hội hàng tỷ người này không chỉ chật chội về số lượng mà còn chật chội về nhân cách nữa. Thế chăng mới có những kẻ máu lạnh đến tàn bạo như các nhân vật của ông!Không cần phải tóm lược nội dung của tác phẩm bởi vì vẫn như mọi khi, đây không chỉ thuần là một tác phẩm trinh thám mà còn là một màn trình diễn tâm lý vô cùng phức tạp, lắt léo. Dựa trên tâm lý học, tâm thức và nhận thức của chúng ta luôn là một thứ gì đó lươn lẹo, lật lọng và điều đó còn biểu hiện mạnh mẽ hơn ở những người có tài năng vượt bậc, những kẻ cô đơn tận cùng hay những người phải trải qua những sang chấn tâm lý nặng nề. Và họ hay một số trong chúng ta không ít lần lầm tưởng vào bản thân và đưa ra những quyết định để cuộc đời vô tình bị đẩy đến con đường không có chiều ngược lại.Người phụ nữ kinh khủng như kẻ mạo danh Shinkai Mifuyu liệu có tồn tại trên đời này không? Có quá nhiều nhân vật trong tác phẩm nhưng đều không khó nhớ bởi vì họ đều trực tiếp hoặc gián tiếp liên quan đến Mifuyu, thậm chí có những nhân vật chỉ thoáng qua hoặc gần cuối truyện mới lộ diện. Tất cả sự có mặt của họ là những bóc tách từng bước một về sự thật giả luôn được ngụy trang một cách khéo léo cho nhân vật chính nhưng họ cũng đã và đang trở thành những con rối của Mifuyu và của chính họ. Dường như ai cũng có khả năng trở thành tội phạm nhưng không phải ai cũng có thể quay đầu. Như Masaya đã mù quáng trượt dài trên con đường tội lỗi với thứ ảo tưởng về một hạnh phúc xa vời, có thể thứ tình yêu đó cũng là sự lầm tưởng hoặc ngộ nhận bởi sự cô đơn mất phương hướng và kể cả sự phụ thuộc tuyệt đối vào thứ gọi là sự cứu tinh.Có vẻ như Keigo muốn nhắn gửi rằng trong cuộc sống này, người ta không chỉ điều tra các vụ án, người ta còn luôn nghi ngờ và điều tra lẫn nhau. Cảnh sát điều tra tội phạm, người tình điều tra người tình, bạn bè điều tra bạn bè và gia đình điều tra các thành viên trong đó. Và để thỏa mãn những tò mò ấy, chúng ta phải mất quá nhiều năm tháng với những trả giá và mất mát. Có những người không hẳn là tốt nhưng không quá tệ dễ bị đẩy đến đường cùng, có người vì những ràng buộc của quá khứ mà muốn hoặc buộc phải trung thành với cái ác.Thông minh, trơ tráo, lạnh lùng và tàn độc. Mifuyu đúng là kẻ như vậy. Để che giấu thân phận, mạo danh người khác để trở thành kẻ nắm chuôi tất cả mọi thứ. Là kẻ có thể thản nhiên ăn cắp trí tuệ và sự sáng tạo của người khác, là người bình tĩnh dửng dưng trước nỗi đau và cái chết, luôn lợi dụng tài năng để trục lợi cho riêng bản thân bằng dã tâm bất chấp thủ đoạn, là kẻ có khả năng thao túng đối tượng bằng những toan tính vô cùng cẩn trọng. Nhân vật ấy phải chăng là tổng hợp của nhiều dạng tâm lý, nhiều bộ mặt nhân cách được gửi gắm vào!?Xã hội Nhật Bản là guồng quay của một nền văn hoá kín kẽ. Việc bộc lộ và thể hiện con người thật là khó có thể. Những chất chứa không nói cùng ai đã vô tình hình thành những nhân cách quái đản nhưng được ngụy trang bởi sự văn minh kiều diễm. Đương nhiên, đó cũng chỉ là điều tương đối.Tóm lại, mình thích tác phẩm này. Độc giả chúng ta chính là những nhà điều tra và là người phán xét. Mifuyu cuối cùng là một nhân vật hay chỉ là một ảo ảnh của bóng đêm trong tâm hồn của những tội ác lưu lạc đó đây!?",1
BOOK_AJL84ID23F,COMMENT_C5I3IRM70R,Mimiee Zhang,5,"** spoiler alert **
           比 《白夜行》看得顺畅，人物关系没有那么复杂。很喜欢东野圭吾的叙述方式，几个主角的视角跳来跳去，从不会觉得无聊，一直想往后面看。曾我的被杀动机是个转折点；虽然觉得美冬是在骗雅也的感情，但没想到美冬假身份的这一点。故事中确实给了读者不少的惊喜。隔了几个月后看 《幻夜》，完全没把美冬和雪穗联想成同一个人；我会同情和佩服雪穗，但却厌恶美冬。对结局有一点失望，以为雅也会老老实实把枪递给加藤然后自首并且俩人一起揭露美冬的真实面目，可惜俩人都死了。美冬可以继续欺骗利用所有人了…也没有人再会怀疑她了。",1
BOOK_AJL84ID23F,COMMENT_WJHJQ110YR,Nhu,3,quyển thứ ba mình đọc của tác giả keigo. tính ra thì bớt hay nhiều so với cuốn bạch dạ hành,1
BOOK_AJL84ID23F,COMMENT_SPICIDV7IH,Min Tran,3,"Đọc Keigo, mình luôn thích cách tác giả băm nát câu chuyện thành các mảnh nhỏ rồi lắp ghép lại thành bức tranh hoàn chỉnh nhưng trong “Ảo dạ” thì không gian, thời gian và tính cách nhân vật hơi đơn điệu. Vì tình yêu dành cho Keigo nên vớt vát được 3/5.",1
BOOK_AJL84ID23F,COMMENT_N8QEQPHQDS,Linh,4,"** spoiler alert **
           (Spoiler)Trời ơi! Mình vừa mới đọc xong và cảm giác thật khó chịu, kiểu rất là bồn chồn bất an ><Mình nhai cuốn này chắc phải 3 tuần rồi. Cuốn nào của Keigo cũng vậy, cứ đến gần cuối là không thể nào rời mắt được. Đầu óc mình quay cuồng choáng váng bởi quá nhiều các tình tiết gây bất ngờ TvT.Một số cảm nhận của mình về các nhân vật, mình sẽ viết về Mifuyu trước tiên (bởi vì ấn tượng của mình về nv này là quá mạnh) và mình sẽ viết dưới góc nhìn hết sức chủ quan.Mifuyu - Đây là một nhân vật, một hình tượng người phụ nữ được xây dựng vượt quá sức tưởng tượng của mình. Mình không thể nào hình dung ra được một con người máu lạnh như vậy. Phải nói là mình thực sự khâm phục cô ta, các kế hoạch, sư tính toán, tầm nhìn của cô ta là ở bậc thượng thừa. Tất cả các kế hoạch đều được tính toán một cách tỉ mỉ, những chi tiết ngay dù là nhỏ nhất đều không bị bỏ qua. Sự thao túng, ma lực của cô ta như là một loại bùa mê vậy. Càng đọc, mình càng cảm giác cô ta như một sinh vật gì đó, bởi mình không cảm nhận được một chút tình người nào ở nhân vật này. Cũng giống như Kato, mình tự hỏi không biết Mifuyu lấy đâu là cái nguồn động lực kinh khủng đến như vậy, nguồn đọng lực đó chắc hẳn phải kinh khủng đến mức huỷ hoại nhân cách của cô ta, biến cô ta thành một sinh vật máu lạnh, thèm khát sự thành công, địa vị và danh vọng đến mức mất đi lòng vị tha và tình người luôn rồi. Ban đầu, mình tưởng rằng Mifuyu không quan tâm đến ai khác ngoài Masaya, rằng trong trái tim lạnh như băng đó còn có một tia lửa nhỏ xíu để cô ta quan tâm và là một con ng thực sự. Nhưng khi biết được Masaya - người đã hết mực yêu thương và đồng hành với cô cũng chỉ là một con tốt trong caia ván cờ ghê tởm của cô thì mình thực sự cảm thấy ghê tởm ><Có một điều mình để ý ở các tác phẩm của Keigo nói riêng và của Nhật Bản nói chung (anime, manga, phim ảnh, sách truyện,...), họ rất thích tạo ra các nhân vật hoàn hảo không một góc chết như thế này, mà càng hoàn hảo thì càng lạnh lùng. Ở trường hợp của Mifuyu thì phần người của cô ta biến mất luôn rồi, bây h, cô chỉ là một con thú đang sinh tồn thôi. Mình thật không tưởng tượng được một con người sống mà không cần bất kì một tình cảm nào. Chắc chẳng mấy khi cô ta thấy lạnh nữa, bởi vì cô ta đâu cần hơi ấm đâu màMasaya và Kato - Hai anh chàng đáng thương này thì khỏi nói rồi 😞. Thiệt là tội nghiệp cho Masaya, cái số của anh quá là hãm, tự nhiên lại bị dính vào cái người phụ nữ này. Thử tưởng tượng rằng mình tìm được người mình yêu, dành toàn bộ sự tin tưởng và thậm chí là trao cả trái tim cho người đó, làm mọi điều vì người đó. Để rồi biết rằng mình chẳng là gì đối với người đó cả, thậm chí còn bị người đó phủ nhận sự tồn tại 🙂, bị sai khiến như một con rối vậy 🙃. Làm đủ mọi chuyện kinh khủng, ngoan ngoãn như một con chó theo chủ, để rồi chẳng nhận được cái lol gì, không một lời từ biệt, tất cả những gì Masaya nhận được là một cái liếc mắt lạnh như băng thôi đó 🙂. Còn Kato thì đã có thể nói là đã cống hiến hết quãng đời cũng như sự nghiệp của anh ta cho người phụ nữ này, để rồi nhận lại lấy một cái chết lãng xẹt. Có lẽ mình quá ngây thơ, nhưng một số hình tượng người phụ nữ mà Keigo xây dựng nên thật sự quá sức tưởng tượng của mình. Sự nguy hiểm, sự tính toán, lòng kiên định và trái tim lạnh băng của họ làm cho mình sốc toàn tập ><. Có lẽ đến đây thôi 😁, bài viết của mình khá chủ quan và hơi nhiều cảm xúc cá nhân, chắc là do mình mới đọc xong và thây overwhelming quá. Có khi mấy hôm sau ngẫm nghĩ lại mới khác quan hơi được 🤪Bạn nào đọc hết thì mình cảm ơn nhé 😁",1
BOOK_XSRQ3H6DAG,COMMENT_N9HBYCVCKS,nananatte,5,"ฆาตกรรมคืนฝนดาวตก Ryusei no Kizuna โดย Higashino Keigo แปลโดย อิศเรศ ทองปัสโณว์ สนพ.เนชั่นสนุกแบบไร้ข้อกังขา เป็นนิยายที่แต่งมาเพื่อความบันเทิงได้อย่างไม่มีที่ติ เป๊ะทุกจุด ไม่แปลกใจเลยที่จะถูกซื้อไปทำละคร และไม่แปลกใจเลยที่ละครจะดัง ก็บทมันส่งตัวละครขนาดนี้ ""ฆาตกรรมคืนฝนดาวตก"" คือสนุกแบบสนุกเลยล่ะค่ะ เรานึกถึงตอนดูภาพยนตร์เรื่อง Now You See Me ภาคแรก คือมันสนุกลงตัว เป็นเอนเตอเทนเมนท์ที่ทำมาเพื่อเอนเตอเทนจริงๆ จับคนดูอยู่หมัด ดึงความสนใจ ปล่อยให้ลุ้น มีเรื่องสนุกๆ เกิดขึ้นได้ตลอดเวลา เล่มนี้คือสนุกอารมณ์นั้นเลยค่ะ๑. เดาเรื่องไม่ได้ - หรือกับสิ่งที่เราเดาได้ มันก็ไปคนละทางชนิดที่เราคาดไม่ถึงโดยเด็ดขาด ถึงเรื่องย่อหลังปกจะโปรยมาขนาดไหนก็ไม่มีทางคิดถึงว่าเรื่องจะพัฒนาออกมาในรูปแบบนี้ พี่น้องสามคนที่แอบหลบออกจากบ้านตอนเที่ยงคืนเพื่อไปดูดาวตก พอย่องกลับเข้าบ้านมาพบว่าพ่อแม่ถูกฆาตกรรมไปแล้ว ใช่ค่ะ... นี่คือจุดเริ่มต้นเรื่อง แต่มันเป็นแค่หางช้าง เรื่องราวส่วนที่น่าติดตามยังไม่ทันเริ่มเลยด้วยซ้ำ๒. ตัวละครหลักมีไม่มาก และทุกตัวมีเสน่ห์ - ขอยกความชอบให้นางเอกของเรื่องเป็นพิเศษค่ะ ""ชิสึเนะ"" เป็นคาแรคเตอร์ที่แหวกขนบตัวละครของคุณเคโงะจริงๆ ถ้าพอจะมีตัวละครหญิงตัวไหนใกล้เคียงนางเอกเรื่องนี้ก็น่าจะเป็น ""คุณหนู"" ในเรื่องเกมนี้ชื่อลักพาตัวค่ะ แต่ชิสึเนะเจ๋งกว่าคุณหนูเยอะ เธอมีความฉับไว ทันคน เป็นคนสวยมีเสน่ห์ที่รอบจัด ตัวละครหญิงประเภทสุขุม นิ่งเย็น หรือลนลานช่วยเหลือตัวเองไม่ได้ อย่าหวังจะได้เห็นจากชิสึเนะค่ะ นางเก่งจริง๓. อ่านจบรวดเดียวได้สบายๆ - ก็โดนคุณเคโงะปล่อยเหยื่อให้คอยตอดอยู่เรื่อยๆ ความอยากรู้อยากเห็น สงสัยและตามลุ้นปล่อยต่อกันมาได้ตลอด พอรู้สึกตัวอีกทีก็ผ่านไปครึ่งเล่มแล้ว เงยหน้ามาอีกทีก็จบเล่มแล้ว... เล่มนี้อ่านได้สบายๆ ไม่ดราม่าหนักหน่วงอารมณ์ และการเล่าเรื่องก็เป็นไทม์ไลน์แบบเส้นตรง เข้าใจง่ายมากค่ะ๔. โปรยปกว่า ""นิยายฆาตกรรมสยองขวัญ"" ก็เป็นแค่คำกล่าวอ้างไว้โฆษณาขายหนังสือเท่านั้นล่ะค่ะ - ไม่หลอน ไม่น่ากลัว เรื่องนี้เราว่าเป็นโรแมนซ์แนว suspense เสียด้วยซ้ำ ที่เราว่ามันอ่านง่ายก็คงเพราะมีความเป็นนิยายโรแมนซ์สูงมั้งคะ๕. บทสนทนาสุดยอด - ปกติคุณเคโงะจะมีไม้เด็ดอยู่ ๒ อย่าง คือพล็อตที่เหนือความคาดหมาย กับดราม่าที่ทำร้ายจิตใจคนอ่านอย่างมหัศจรรย์พันลึก เรื่อง ""ฆาตกรรมคืนฝนดาวตก"" พล็อตเก๋จริงค่ะ แต่ไม่ดราม่า แต่สิ่งที่มีเพิ่มเข้ามาสำหรับเรื่องนี้คือ ""บทสนทนา"" อรรถรสเรื่องนี้มันอยู่ตรงบทสนทนาเลยจริงๆ ตัวละครหลักๆ มี ๔ ตัว ไม่มัวมาเสียเวลาบรรยายว่าใครมีนิสัยยังไง เรารับรู้วิธีคิด นิสัย การตัดสินใจของตัวละครผ่านบทสนทนาล้วนๆ เลยค่ะ ไม่แปลกใจที่เวอร์ชั่นละครจะดัง เพราะตัวละครในเรื่องคุยกันได้ออกรสออกชาติมาก บทสนทนาขับเน้นตัวละคร เจ๋งสุดๆ ไปเลย""ฆาตรกรรมคืนฝนดาวตก"" สำหรับเราจัดเป็นนิยายแบบเน้นความบันเทิงล้วนๆ เลยค่ะ เล่าเรื่องตรงไปตรงมาไม่อ้อมค้อม ผู้เกี่ยวข้องกับคดีก็มีไม่กี่คน รายละเอียดก็เข้าใจง่าย จำง่าย อ่านง่ายด้วย เรียกได้ว่าอ่านได้สบายใจที่สุดตั้งแต่เคยอ่านงานคุณเคโงะมาเลยทีเดียว แต่เพราะมันสนุกขนาดนี้ เรากลับคิดว่าเสน่ห์อย่างหนึ่งของคุณเคโงะหายไป เราคงคาดหวังว่าอ่านแล้วจะโดนดราม่าของคุณเคโงะทำร้ายเองด้วยล่ะค่ะ เพราะไม่โดนทำร้ายเลยรู้สึกแปลกๆ 555ยืนยัน เล่มนี้สนุกมากค่ะ :-)",13
BOOK_XSRQ3H6DAG,COMMENT_E0Y9DBUGZU,Thanawat,5,"ยอดเยี่ยมจริงๆ เรียกได้ว่าเป็นเล่มโปรดอีกเล่มหนึ่งของ Higashino Keigo เลยก็ว่าได้วรรณกรรมสืบสวนสอบสวนเล่มนี้ ใส่ส่วนผสมของดราม่าอย่างจัดเต็ม เปิดเรื่องด้วยฆาตกรรม ปิดเล่มด้วยความซาบซึ้งกินใจเด็กสามพี่น้องแอบดอดออกจากบ้านไปดูฝนดาวตกกลางดึก แต่เมื่อกลับมา พ่อแม่ถูกฆ่าตายทุกสิ่งทุกอย่างสูญเสียไป มีเพียงสิ่งเดียวที่เหลือไว้ในหัวคือ""ถ้ารู้ตัวคนร้ายเมื่อไหร่ แล้วเราสามคนจะฆ่ามันซะ""ผู้เขียนเดินเรื่องด้วยชีวิตของเด็กสามพี่น้องที่เติบโตขึ้นกลายเป็นแก๊งนักต้มตุ๋น โดยมีพี่ชายคนโตเป็นมันสมองของทีมแต่ครั้งเดียวเท่านั้น ที่ทุกอย่างเปลี่ยนไป จากการต้มตุ๋นธรรมดา นำไปสู่เบาะแสว่าใครฆ่าพ่อแม่เมื่อสิบสี่ปีก่อนจากงานหลอกเอาเงิน จึงกลายเป็นงานสืบค้นหาหลักฐาน พร้อมๆ ไปกับต้องชี้นำให้ตำรวจรู้ตัวก่อนที่คดีจะหมดอายุความ""ฮายาชิไรซ์ (Hayashi Rice)"" หรือข้าวหน้าซอสฮายาชิ อาหารยอดฮิตของคนญี่ปุ่น ที่แตกไลน์มีสไตล์หรือ ""สูตรลับ"" ของใครของมันแตกต่างกันไปในแต่ละร้าน เป็นทั้งกุญแจสำคัญในการไขคดี และเป็นวัตถุดิบหลักที่ Keigo ใช้ในการดำเนินเรื่องสุดยอดมากทั้งการอำพรางคนฆ่า การสร้างสรรค์แนวทางในการไขคดี และการสร้างแผนในการชักจูงตำรวจผู้เขียนสร้าง Character ของตัวละครหลักแบบอ่านแล้วจินตนาการเห็นภาพ สัมผัสตัวตนได้คุณจะหลงเสน่ห์ทั้งสามพี่น้อง และเอาใจช่วยไปทั้งเล่มไม่มีจุดไหนเลยที่มีความสยองขวัญดังหน้าปกทั้งส่วนของการเป็นวรรณกรรมสืบสวนสอบสวน และส่วนของความเป็นดราม่าผสมผสานกันอย่างลงตัว ไม่ต่างกับการปรุงรส ""ซอสฮายาชิ"" ให้เข้ากับวัตถุดิบอื่นๆ จนกลายมาเป็น ""ฮายาชิไรซ์"" ที่มีรสชาติสมดุลย์และสมบูรณ์คืออ่านจบนี่ไม่ค้างคา หรือสงสัย หรือมีจุดที่ไม่เป็นเหตุเป็นผลเลยทั้งเล่ม Keigo วางพล็อตไว้อย่างหมดจดKeigo เป็นผู้เชี่ยวชาญด้าน ""ชีวิต"" และ ""ความสัมพันธ์"" เสมอทุกครั้งที่อ่าน คุณจะเผลอใจ ไม่โกรธฆาตกรโดน ""สูตรลับ"" ของ Keigo เล่นงานจนอ่านจบ 484 หน้าในรวดเดียว",13
BOOK_XSRQ3H6DAG,COMMENT_L57QRFC6XQ,Phu,4,"3.75Koichi, Taisuke và Shizuna - ba đứa trẻ của gia đình Ariake. Cả ba lẻn ra ngoài giữa đêm để ngắm sao băng. Sau đó, thất vọng trở về vì chẳng thấy gì, cả ba bàng hoàng phát hiện cha mẹ mình đã bị sát hại. Cả ba anh em sau đó được gửi vào trại trẻ mồ côi. Dù có manh mối về một kẻ tình nghi được nhìn thấy bởi Taisuke, nhưng vụ án cũng dần đi vào bế tắc.Câu chuyện chuyển sang mốc thời gian ba anh em nhà Ariake đã trưởng thành, giờ đây cả ba hành nghề lừa đảo. Sau khi biết những gì họ trải qua thì 'công việc' kia không khiến mình ghét họ, giống như Koichi nói ""Trong xã hội này lừa hoặc bị lừa.""Và cả ba anh em có cá tính riêng để bổ sung cho ""công việc"", và tất nhiên mình ấn tượng bởi Shizuna - cô ấy là vũ khí đắc lực của nhóm, tác giả vẫn không quên dành cho Shizuna sự mong manh và xinh đẹp. Câu chuyện bắt đầu kịch tính, khi cả ba dường như đã nhìn thấy ""nghi phạm"" năm nào. Cả ba bắt đầu đi vào điều tra và dần dần họ càng chắc họ đã tìm được tên hung thủ và phải bắt được hắn trước khi thời hạn truy tố kết thúc. Mình thán phục trí thông minh của ba anh em Ariake trong việc gài bẫy hung thủ, nó thực sự tinh vi. Còn có một chi tiết nhỏ mà mình không hề để ý tới, thế mà tác giả vẫn có thể khiến nó xoay chuyển câu chuyện, và sự thật về đêm định mệnh' của gia đình Ariake lại càng ngạc nhiên.Và đây là một câu chuyện 'nhân quả', có chút tình cảm trong đó. Chỉ là mình cảm thấy vẫn có những chi tiết dài dòng dần khiến mình ""đuối"" khi đọc, ngay từ đầu mình đã mâu thuẫn với câu chuyện và cả cái kết. Sau cùng bản thân mình vẫn thấy hạnh phúc khi hoàn thành câu chuyện.",9
BOOK_XSRQ3H6DAG,COMMENT_V6WBNWXUQ5,Ottoshi Intel,5,ถ้าใครกลัวความหนาของนิยาย บอกเลยว่าอ่านง่ายเพลินไม่มีสะดุด จัดเป็นอีกเล่มที่ชอบ การวางตัวละคร มิตรภาพระหว่างพี่น้อง ที่ต้องเสียพ่อแม่ไปตั้งแต่ต้นเรื่อง การเอาตัวรอด ดราม่า และทวิสไปมา จนจบแอบลุ้นและเชียร์สามพี่น้องให้สามารถหาฆาตรกรที่แท้จริงจนเจอ แต่ด้วยทริคการวางจุดรายละเอียดเล็กๆระหว่างเรื่อง จนไปถึงจุดแก้ปมของการฆาตกรรม,8
BOOK_XSRQ3H6DAG,COMMENT_8SXBQXD1CI,top.,3,"ช่วงตั้งแต่ 340+ นี่ดราม่ามาก ทำเอากระผมต้องเทคอะ long break ไปเป็นวันๆ ไม่อยากรับรู้ว่าอะไรจะเกิดขึ้นกับคู่น้องสาว ทั้งที่พอเดาออกในจุดจบของความสัมพันธ์ลวงตานี้จะว่าไปเจ้ายูคินาริเป็นตัวละครชายที่เซอร์ไพรซ์พอสมควร นึกๆ ดูก็ไม่มีเล่มไหนของเคย์โงะ (เท่าที่อ่านมา) จะทำให้เราเอ็นดูตัวละครเท่านี้ มันมีซีนที่จับกระผมอยู่หมัดเลยคือช่วงที่คุณเธอต้องชวนน้องสาว-ชิซึนะไปดินเนอร์แล้วดันต้องให้อีกฝั่งเป็นคนทอดสะพานก่อน ซึ่งก็ทอดไปแล้ว เอ็งก็ยังมองไม่เห็นอีก เป็นจุดที่นอนเซนซ์มาก สมควรที่เอ็งโดนเค้าปรามาสว่าทึ่มเมื่อไม่กี่หน้าก่อน (นี่ก็หงุดหงิดตอนอ่าน แต่แล้วก็รักซะงั้น)อีกจุดนึงที่ชอบ คือระดับความสงสัยที่เพิ่มขึ้นเรื่อยๆ ตอนอ่านว่าสรุปคืนนั้นมันเกิดอะไรขึ้นกันแน่ ยิ่งพอเราได้เห็นอีกด้านของคนร้าย ยิ่งเริ่มไม่มั่นใจและอยากรู้ความจริง ซึ่งที่จริงมันก็ไม่ต่างจากธรรมชาติของนิยายสืบสวนทั่วไปนัก แต่ส่วนใหญ่ที่อ่านมาความจริงพวกนั้นมันไม่ทำให้คนอย่างกระผมสนใจใยดีอะไรเท่าไรน่ะสิ จนถึงตอนนี้นึกออกแค่ ""คนเลว"" ของโยชิดะที่ครวญครางตอนอ่านว่า บอกผมเท้อ เกิดอะไรขึ้นคืนนั้น พลีสเหนือสิ่งอื่นใด ขอบคุณตอนจบที่ไม่ดึงดราม่ามากกว่านี้ ไม่งั้นผมคงแย่แน่ๆ ว่าแล้วก็ขอตัวไปล้างห้องน้ำด้วยเป็ดโปรบวกไฮเตอร์ เห็นพวกคนดูโคนันเค้าบอกบุญมาว่าสะอาดดี / กระซิกๆปล. พิสูจน์อักษรไม่เนี๊ยบเท่าไร แต่พอเห็นว่าสนพเดียวกับ Ten เกาะล้างแค้น ก็อืมๆ",8
BOOK_XSRQ3H6DAG,COMMENT_4SAOOY574H,Erk,3,สิ่งที่ชอบคือสามพี่น้องจอมลวง ส่วนเนื้อเรื่องบางช่วงยังมีจุดเอื่อยๆเบื่อๆอยู่บ้าง บางจุดก็อืมม์เอางี้เลยรึ ก็อ่านได้เพลินๆอยู่หรอก (สงสัยตัวเองคงหมดใจกับแนว Mystery-Detective แล้วหรือไงกันนะ ฮ่าๆ) ในเรื่องมีการพูดถึง ฮายาชิไรซ์ (Hayashi Rice) ซึ่งเป็นหนึ่งในเมนูยอดฮิตของญี่ปุ่นเช่นเดียวกับข้าวแกงกะหรี่และสตู เมื่อพูดถึงทีไรก็หิวทุกที มีโอกาสจะลองไปกินดูบ้างนะ 😋,7
BOOK_XSRQ3H6DAG,COMMENT_UOHLGU0CQR,Mook Woramon,4,สารภาพเลยว่าอ่านหนังสือคุณเคโงะด้วยความหวาดระแวง กลัวจะหักมุมตรงไหน จะจบแบบรันทดเจ็บปวดรวดร้าวรึเปล่า กลัวทำให้เราหลงรักตัวละครแล้วเสียใจทีหลัง (คิดเยอะมากกกก)แต่เรื่องนี้ดีใจจบแบบ happy ending อ่านแล้วอิ่มเอมในสายสัมพันธ์ของพี่น้อง สนุก โรแมนติก ปนความเศร้าและรันทดในตัวฆาตกรเล็กน้อย ขอบคุณที่คุณเคโงะไม่ขยี้ตรงนี้มาก,5
BOOK_XSRQ3H6DAG,COMMENT_2O0IB7TW0M,Muggle Mat,5,เคโงะเขียนนิยายฆาตกรรมให้เป็นนิยายรักได้! คือโคตรดีเลยยยยยย ทั้งสามพี่น้องมีคาแรกเตอร์น่าสนใจ ทุกตัวละครเทาหมด ยกเว้นพระเอกแสนซื่อของเรา 555555 ที่สุดคือต้องขอบคุณนักเขียนที่ไม่ได้ทำให้ใจบอบช้ำ อย่างน้อยคนอ่านก็ได้ของขวัญจากดาวตกให้ชุ่มใจบ้าง,5
BOOK_XSRQ3H6DAG,COMMENT_BPCW6LJ17V,Tok,3,สนุกกว่าที่คิดไว้ จริงๆ พอเดาได้ส่วนนึง แต่อีกส่วนนึงเดาไม่ออก ชอบการโยงของเขา 5555 ส่วนเรื่องประเด็นในสังคมญี่ปุ่นก็... นะ,4
