Comment ID,Username,Date,Content
COMMENT_IP47LGBMHU,Paul,"Dec 08, 2021 02:12PM","I love the review, Lata! It mirrors much of what I felt when reading."
COMMENT_IP47LGBMHU,Lata,"Dec 08, 2021 08:41PM","Paul wrote: ""I love the review, Lata! It mirrors much of what I felt when reading.""Thank you, Paul !"
COMMENT_UWNBWV6DJA,Atiqah,"Mar 25, 2016 02:56AM",Oh yes I was reminded of Kanako too!
COMMENT_UWNBWV6DJA,Vishweshwaran,"Jul 13, 2016 07:02AM",Got a doubt. Did Yukiho finally commit suicide or not? (She was going up the Escalator)
COMMENT_UWNBWV6DJA,Vishweshwaran,"Jul 13, 2016 06:49PM",Did Ryo rape Mika? Or is it someone else? Please reply me.
COMMENT_2F0PG7O44A,Apoorva,"Oct 29, 2018 07:40AM",Nice review! This book just became one of my favs. ;)
COMMENT_2F0PG7O44A,Yedhu,"Oct 29, 2018 07:45AM","Apoorva wrote: ""Nice review! This book just became one of my favs. ;)""Thank you! :) It's the same here... :D"
COMMENT_2F0PG7O44A,Yedhu,"Oct 29, 2018 07:46AM","Apoorva wrote: ""Nice review! This book just became one of my favs. ;)""I hope you read Salvation of a Saint next! 😉"
COMMENT_2F0PG7O44A,Apoorva,"Oct 29, 2018 07:49AM","Yedhu wrote: ""Apoorva wrote: ""Nice review! This book just became one of my favs. ;)""I hope you read Salvation of a Saint next! 😉""Yeah, I'll read it soon! :D"
COMMENT_2F0PG7O44A,Yedhu,"Oct 29, 2018 07:55AM","Apoorva wrote: ""Yedhu wrote: ""Apoorva wrote: ""Nice review! This book just became one of my favs. ;)""I hope you read Salvation of a Saint next! 😉""Yeah, I'll read it soon! :D""Yes!!! :D"
COMMENT_CDAUXD1BBF,Ul,"Nov 02, 2017 10:52PM","setelah membaca novel ini kesanku adalah ""kejahatan yang sempurna"". sayang endingnya :("
COMMENT_CDAUXD1BBF,Nina,"Nov 04, 2017 07:10AM",@ula endingnya aku kuraaangg. hiii kejahatan ryo dan yukiho bikin aku merinding.
COMMENT_U95RRVQXB1,Greg,"Dec 16, 2016 05:26AM",My goal next year is to read at least 25 translations including works by foreign language authors written in English. This will be one of them!
COMMENT_U95RRVQXB1,Calzean,"Dec 16, 2016 02:04PM","Greg wrote: ""My goal next year is to read at least 25 translations including works by foreign language authors written in English. This will be one of them!""I really enjoy books from other countries. It gives me an appreciation of what we all share and what is different in this world."
COMMENT_Y4RP53SN9M,Margie,"Jul 04, 2019 04:19AM",Thanks for sharing your thoughts about the translation and the inherent difference in the languages. So interesting!
COMMENT_7WXJQT2H03,th.,"May 24, 2022 05:46PM",this review made me put it on tbr <3
COMMENT_7WXJQT2H03,Bella Azam,"May 26, 2022 03:37AM",Highly recommended! It was such a great book and i still remembered it now
COMMENT_YFSEGRJVY7,December Moon,"Sep 08, 2021 09:19PM",You summed up how I feel on this one perfectly.
COMMENT_YFSEGRJVY7,Neer,"Nov 17, 2021 08:21PM","December Moon wrote: ""You summed up how I feel on this one perfectly.""Glad you too feel the same way. The way some people defend that woman! It makes me sick. Thanks for commenting."
COMMENT_YFSEGRJVY7,SaintCarol,"Mar 20, 2022 04:11AM","Agree! First 3/4 of the book was outstanding but after that the focus shifted more to ‘explaining’ and developing our sympathy for the brutal Yuhiko and Ryo. And with that, the book deflated. Also, there was no closure on a couple of characters or story lines from earlier in the book, s.a. Tomohiko who was on to Ryo early, before he disappeared."
COMMENT_YFSEGRJVY7,Neer,"Apr 07, 2022 07:49AM","I hated it even before the 75%:). Seriously, this book made me turn even against Higashino because earlier I used to pick up his books without even thinking about it but now haven't read him for long. Can't stand the sympathy-fest for Yuhiko (and she gets away with it too) and Ryo. Thanks for commenting.SaintCarol wrote: ""Agree! First 3/4 of the book was outstanding but after that the focus shifted more to ‘explaining’ and developing our sympathy for the brutal Yuhiko and Ryo. And with that, the book deflated. Also,..."""
COMMENT_X670G5LLG6,Sanjoy,"May 20, 2019 05:14AM","enchanting your all things likely knowledge , words , and you"
COMMENT_P3BA15160V,Fiona,"Apr 02, 2017 02:08PM",Totally agree. He is one of my favourite authors but I didn't even come close to finishing this one. I found it dragged tbh and some of the translation was a bit awkward which became irritating. Mostly I found it boring. Never thought I'd say that of a Keigo Higashino novel :(
COMMENT_P3BA15160V,Arun,"Apr 02, 2017 09:08PM","Fiona wrote: ""Totally agree. He is one of my favourite authors but I didn't even come close to finishing this one. I found it dragged tbh and some of the translation was a bit awkward which became irritating. Mo...""Hey Fiona,Thanks for the comment! Yeah, I can see why you might have felt that the story dragged. The early part of the story was simply filled with self-praising comments from the main character. Also, since it was written in the first person perspective, it only felt fake and a bit aggravating (kind of how one feels when somebody else brags about themselves in front of us for hours and hours).The kidnapping part was quite short and a lot of time was spent by main character talking to the ""victim"". The banter itself was neither fun nor cute. It was merely used as a device to explain the kidnapping scheme to the reader. Then the sex came out of nowhere (which got explained in the ending and I was quite grateful for that).Overall, this was nothing like any of the earlier Higashino novels. Not sure how much of these issues were due to translation. But I felt that the story itself was quite weak, regardless of the translation."
COMMENT_P3BA15160V,Fiona,"Apr 03, 2017 02:02PM","Arun wrote: ""Fiona wrote: ""Totally agree. He is one of my favourite authors but I didn't even come close to finishing this one. I found it dragged tbh and some of the translation was a bit awkward which became ...""Yes a weak story for such a skilled author. I'll still read anything he writes because this is the first disappointment, but I also hope he chooses a different translator in future. (I wondered if this was just me, but other reviewers seem to share my opinion).Btw, what other authors do you enjoy?"
COMMENT_P3BA15160V,Arun,"Apr 04, 2017 06:31AM","Fiona wrote: ""Yes a weak story for such a skilled author. I'll still read anything he writes because this is the first disappointment""Same here :-) His other works are too damn good for this one work to let me down.Fiona wrote: ""Btw, what other authors do you enjoy?""I found Keigo Higashino when I was looking for authors who write mysteries as good as Agatha Christie or Arthur Conan Doyle. Needless to say, I have enjoyed both their works and I found Keigo Higashino to be an awesome mix of Agatha Christie + Conan Doyle. When it comes to crime mystery books, I haven't found any other contemporary novelists as good as Keigo Higashino. I have hopes from Hans Olav Lahlum. I recently read his The Human Flies and found it reasonably good. I might read some of his other works too going forward.My other interest lies in science fiction where I have recently enjoyed reading Cixin Liu's translated works - The Three-Body Problem, The Dark Forest and Death's End. I hope he continues to write such good science fictions and that it gets translated into English. Other science fiction writes I have enjoyed reading are Isaac Asimov, Arthur C. Clarke and Robert A. Heinlein.Then, there is Aldous Huxley whose works I have quite enjoyed - can be very thought provoking whether you agree with his ideas or not."
COMMENT_P3BA15160V,Fiona,"Apr 04, 2017 12:03PM","Arun wrote: ""Fiona wrote: ""Yes a weak story for such a skilled author. I'll still read anything he writes because this is the first disappointment""Same here :-) His other works are too damn good for this one w...""Thanks Arun. I'm not a Science Fiction fan but I might give Aldous Huxley a go. I do like a thought provoking work especially if it's a bit controversial. Some authors I enjoy (crime) are Chevy Stevens, early Patricia Cornwell but certainly not anything recent, some of Karin Slaughter's work and a recent one I did enjoy was The Butterfly Garden (disturbing but great). This one is to be made into a movie I believe. I'd love to follow your reading if that's ok?"
COMMENT_P3BA15160V,Arun,"Apr 06, 2017 12:04AM","Fiona wrote: ""Some authors I enjoy (crime) are Chevy Stevens, early Patricia Cornwell but certainly not anything recent, some of Karin Slaughter's work""I haven't read them, I will check out Butterfly Garden. Any recommendations from Chevy Stevens or Patricia Cornwell?Fiona wrote: ""I'd love to follow your reading if that's ok? ""Oh sure, no problem! I, likewise, would love to follow you back :-)"
COMMENT_P3BA15160V,Fiona,"Apr 08, 2017 02:48PM","Arun wrote: ""Fiona wrote: ""Some authors I enjoy (crime) are Chevy Stevens, early Patricia Cornwell but certainly not anything recent, some of Karin Slaughter's work""I haven't read them, I will check out Butte...""Chevy Stevens....all of them! But read them in order. Can't remember but I think one character reappeared in a later book. She has a new one out too :) I have to use the library as books are expensive here so I'm on the waiting list lol. (Hope it won't be a long wait ;-) )"
COMMENT_7BPRTGEOL8,ไม้ไต่คู้,"Oct 16, 2018 11:04PM",เล่มนี้รู้สึกว่าตลอดเรื่องอยู่ระดับพออ่านได้เพลินๆ แต่กราฟมันมาหักขึ้นตอนจบนี่แล
COMMENT_7BPRTGEOL8,nananatte,"Oct 16, 2018 11:24PM","Napon wrote: ""เล่มนี้รู้สึกว่าตลอดเรื่องอยู่ระดับพออ่านได้เพลินๆ แต่กราฟมันมาหักขึ้นตอนจบนี่แล""เล่มนี้ อ่านรอบแรกเฉยๆ นะคะ เพราะทุกอย่างดูเป็นเกมไปหมดแต่อ่านรอบใหม่รู้สึกสนุกดี เพราะมันมีรายละเอียดพฤติกรรมตัวละครที่ตอนอ่านครั้งแรกเราไม่ได้ใส่ใจ แต่ใช่ค่ะ เล่มนี้คืออ่านเพลินๆ จบแล้วก็จบเลย :Dป.ล. ยังไม่ได้ดูเวอร์ชั่นภาพยนตร์ แต่นางเอกสวยมากจริงๆ ค่ะ 555"
COMMENT_7BPRTGEOL8,ดินสอ,"Oct 26, 2018 08:53PM","ตอนอ่านผู้เขียนบรรยายถึงพระเอกเรื่องนี้เรานึกถึง ""เพรียว"" ในเรื่องพิมมาลาของแก้วเก้าเลยค่ะทำงานเก่ง ฉลาด เชื่อมันในตัวเองสูงมาก และใช้ผู้หญิงเปลือง"
COMMENT_7BPRTGEOL8,nananatte,"Oct 27, 2018 12:25AM","ดินสอ wrote: ""ตอนอ่านผู้เขียนบรรยายถึงพระเอกเรื่องนี้เรานึกถึง ""เพรียว"" ในเรื่องพิมมาลาของแก้วเก้าเลยค่ะทำงานเก่ง ฉลาด เชื่อมันในตัวเองสูงมาก และใช้ผู้หญิงเปลือง""เล่มนี้ณัฐไม่ได้อ่านฉบับรีปรินต์เลยค่ะ แต่คิดว่าฉบับพิมพ์ใหม่น่าจะอ่านไหลลื่นกว่ามาก เพราะได้ยินว่าแปลใหม่หมดเลย ไม่ได้ต้นฉบับแปลเดิม และเท่าที่ได้อ่านเล่มอื่นๆ มา บ.ก. งานเนี้ยบค่ะ :-)แหม... ฟังแล้วต้องลองไปเปิดๆ พิมมาลาดูซะแล้ว ต้องไปหาดูก่อนว่ามีมั้ยนะคะ"
COMMENT_7BPRTGEOL8,ดินสอ,"Oct 27, 2018 03:10AM",:)ลองอ่านดูค่ะ พิมมาลาก็สนุกมาก
COMMENT_7BPRTGEOL8,Masaka,"Nov 01, 2018 01:57AM",เรื้องนี้มีดัดแปลงเป็นหนังนานแล้วครับ ชื่อเรื่อง G@me
COMMENT_7BPRTGEOL8,nananatte,"Nov 01, 2018 02:03AM","Masaka wrote: ""เรื้องนี้มีดัดแปลงเป็นหนังนานแล้วครับ ชื่อเรื่อง G@me""ยังไม่เคยดูเวอร์ชั่นหนังเลยค่ะ แต่เคยเห็นโปสเตอร์หนัง นางเอกสวยมากเลย ^^"
COMMENT_LILTJ8ML2L,Thư,"Feb 11, 2021 11:45AM","chuẩn lun, mình newbie đọc cuốn này đầu tiên lại thấy dễ hiểu vs cuốn qtqd"
COMMENT_LILTJ8ML2L,Umii,"Jul 31, 2021 05:21AM","Kế hoạch có lỗi logic nhiều hay không còn phải xem bối cảnh truyện nữa chứ nhỉ, từ năm 2002, mạng Internet còn phải có dây, CCTV thì chưa phổ biến như bây giờ, điện thoại cũng chưa có smartphone,..."
COMMENT_27IK6AJARL,Vân Anh,"Apr 15, 2020 01:10AM","Mình nghĩ là ổng sẽ thấy chuyện dù gì cũng lỡ rồi, Juri đã mất ổng ko thể mất thêm Chuhari. Hơn nữa ổng là người có cái đầu lạnh, ko thể để danh tiếng hay sự nghiệp bản thân bị ảnh hưởng. Mà cũng chính vì lạnh lungd như vậy nên ổng mới đánh giá cao sự ứng biến của Chuhari."
COMMENT_HTVSXM8GV3,Elie,"Feb 19, 2018 11:14PM",Can I make a request? I'm turning 18 soon and I want to read all of Keigo's works too. Can I contact you for the copies of his books?Please?
COMMENT_UC9CXB093W,Mohammad,"Nov 23, 2021 02:13AM",এটার তামিল মুভি এডাপটেশনের এন্ডিংটা আমার বেটার মনে হয়েছে।
COMMENT_UC9CXB093W,Peal,"Nov 23, 2021 05:27AM","শুনেছি, তবে মুভিটি দেখা হয়নি। সময় করে দেখে নিব।"
COMMENT_4GXXL3N1BI,Jawahar,"Jul 23, 2019 09:06PM","Higashino is a treat to read. It is his ""how"" that so grips you."
COMMENT_BDAV85KSMB,Mackenzie,"Dec 23, 2018 10:17AM","Wow, sounds like an accomplished book. Lovely review, Julie! ❤️🙂"
COMMENT_BDAV85KSMB,Julie,"Dec 23, 2018 10:26AM","Mackenzie wrote: ""Wow, sounds like an accomplished book. Lovely review, Julie! ❤️🙂""Thank you, Mackenzie!! I thought was very unique! 😊"
COMMENT_BDAV85KSMB,Amber,"Dec 23, 2018 10:32AM",awesome review. Added this to my TBR
COMMENT_BDAV85KSMB,Julie,"Dec 23, 2018 10:33AM","Amber wrote: ""awesome review. Added this to my TBR""Thank you, Amber!! Happy reading!! 😊"
COMMENT_BDAV85KSMB,Amber,"Dec 23, 2018 10:44AM",No problem Julie and you too. ^_^
COMMENT_BDAV85KSMB,KAS,"Dec 23, 2018 10:55AM","Glad you didn’t have to go to Japan to discover this new author to enjoy, Julie! LOL ;) Awesome review, and so glad you really enjoyed!! 🎄❤️🎄"
COMMENT_BDAV85KSMB,Julie,"Dec 23, 2018 02:12PM","KAS wrote: ""Glad you didn’t have to go to Japan to discover this new author to enjoy, Julie! LOL ;) Awesome review, and so glad you really enjoyed!! 🎄❤️🎄""Thank you, KAS!! I love travelling without ever leaving the comfort of my home- lot cheaper that way! 😁😁"
COMMENT_BDAV85KSMB,JanB,"Dec 23, 2018 08:13PM",What a terrific review Julie. I like that Book Riot finds the hidden gems.
COMMENT_BDAV85KSMB,Julie,"Dec 23, 2018 08:15PM","JanB wrote: ""What a terrific review Julie. I like that Book Riot finds the hidden gems.""Thank you, Jan!! It's a great source of information!! 😊💖😊"
COMMENT_BDAV85KSMB,Sandra,"Dec 23, 2018 09:11PM",Wonderful review Julie! I'm glad to see you enjoyed it! :)
COMMENT_BDAV85KSMB,Julie,"Dec 23, 2018 09:13PM","Sandra wrote: ""Wonderful review Julie! I'm glad to see you enjoyed it! :)""Thank you, Sandra!! 😊😊"
COMMENT_BDAV85KSMB,JV (semi-hiatus),"Dec 23, 2018 10:51PM","A fascinating review, Julie! 🤗 Glad you liked this wonderful mystery book"
COMMENT_BDAV85KSMB,Melissa ♥ Dog/Wolf Lover ♥,"Dec 24, 2018 02:25AM",Fantastic review sweets 😊💕🎄
COMMENT_BDAV85KSMB,Maureen ( NOT RECEIVING NOTIFICATIONS),"Dec 24, 2018 02:40AM","Sounds like a great read Julie, terrific review 🎄"
COMMENT_BDAV85KSMB,Julie,"Dec 24, 2018 05:56AM","JV wrote: ""A fascinating review, Julie! 🤗 Glad you liked this wonderful mystery book""Thank you, JV!! 😊"
COMMENT_BDAV85KSMB,Julie,"Dec 24, 2018 05:56AM","Maureen wrote: ""Sounds like a great read Julie, terrific review 🎄""Thank you, Maureen!! 😊"
COMMENT_BDAV85KSMB,Julie,"Dec 24, 2018 05:56AM","Melissa ♥ Dog/Wolf Lover ♥ wrote: ""Fantastic review sweets 😊💕🎄""Thank you, Melissa!! 🎄😊🎄"
COMMENT_BDAV85KSMB,Julie,"Dec 24, 2018 05:57AM","Nicola wrote: ""Really interesting review Julie! Glad to see you enjoyed it. Merry Christmas! 💕🎄""Thank you, Nicola!! 🎄🎄 Merry Christmas!"
COMMENT_BDAV85KSMB,Mackenzie - PhDiva Books,"Dec 24, 2018 08:20AM","What a fascinating way to structure a novel!!! I do love cozies, so I think I'd love this one. Great review, Julie!!!"
COMMENT_BDAV85KSMB,Julie,"Dec 24, 2018 08:23AM","Mackenzie - PhDiva Books wrote: ""What a fascinating way to structure a novel!!! I do love cozies, so I think I'd love this one. Great review, Julie!!!""Thank you, Mackenzie!! 😊😊"
COMMENT_BDAV85KSMB,Kaceey,"Dec 24, 2018 01:01PM",Fantastic review Julie! Glad you enjoyed!
COMMENT_BDAV85KSMB,Julie,"Dec 24, 2018 01:02PM","Kaceey - Traveling Sister wrote: ""Fantastic review Julie! Glad you enjoyed!""Thank you, Kaceey!! 😊😊"
COMMENT_BDAV85KSMB,Jennifer ~ TarHeelReader,"Dec 24, 2018 05:10PM","Oh, this does sound surprising and wonderful, Julie! I added it. Terrific review!"
COMMENT_BDAV85KSMB,Julie,"Dec 24, 2018 06:12PM","Jennifer ~ TarHeelReader wrote: ""Oh, this does sound surprising and wonderful, Julie! I added it. Terrific review!""Thank you, Jennifer!! Enjoy!! 😊"
COMMENT_BDAV85KSMB,Jaline,"Dec 24, 2018 10:01PM","Wonderful review, Julie!"
COMMENT_BDAV85KSMB,ReadAlongWithSue,"Dec 26, 2018 03:43AM","Wow Julie, loved the research you did. Eye opener."
COMMENT_8YRFH82BWI,Elyse,"Nov 20, 2018 04:48PM",I might have checked this book out too from NG -- I like Japanese stories xo
COMMENT_8YRFH82BWI,Meredith (Slowly Catching Up),"Nov 21, 2018 05:20AM","Sorry you didn’t love this, Paula. Hope you love your next book!"
COMMENT_8YRFH82BWI,Michelle,"Nov 21, 2018 06:55AM","I hope you are enjoying your current read, Paula!"
COMMENT_8YRFH82BWI,Paula,"Nov 21, 2018 10:08AM","Elyse wrote: ""I might have checked this book out too from NG -- I like Japanese stories xo""Same here, Elyse. This one was just not my style."
COMMENT_8YRFH82BWI,Paula,"Nov 21, 2018 10:09AM","Meredith wrote: ""Sorry you didn’t love this, Paula. Hope you love your next book!""Thank you, Meredith! I hope so too!"
COMMENT_8YRFH82BWI,Paula,"Nov 21, 2018 10:12AM","Michelle wrote: ""I hope you are enjoying your current read, Paula!""Thanks, Michelle. Just getting back to Ten White Geese which a GR friend recommended. Starting over from page 1 as I had to put other books in front of it."
COMMENT_8YRFH82BWI,Julie,"Nov 21, 2018 10:43AM","Sorry this one wasn't what you were expecting. I love dark mysteries, but I also like cozy ones. Your review gave me a heads up on what to expect going into this one. I never would have guessed it was a cozy style mystery. 💖"
COMMENT_8YRFH82BWI,Paula,"Nov 21, 2018 07:23PM","Julie wrote: ""Sorry this one wasn't what you were expecting. I love dark mysteries, but I also like cozy ones. Your review gave me a heads up on what to expect going into this one. I never would have guessed it ...""I didn’t expect a cozy mystery either, Julie. Hope it’s more to your liking if you get the chance to read it!"
COMMENT_8YRFH82BWI,Susanne,"Nov 24, 2018 07:48AM",Nice review Paula! Sorry this one was just ok!
COMMENT_8YRFH82BWI,Paula,"Nov 24, 2018 08:31AM","Ana wrote: ""Sorry you didn't enjoy this.""Thanks, Ana. We always take a chance when reading a new author!"
COMMENT_8YRFH82BWI,Paula,"Nov 24, 2018 08:31AM","Susanne wrote: ""Nice review Paula! Sorry this one was just ok!""Thanks for your kind words, Susanne!"
COMMENT_8YRFH82BWI,Lori,"Nov 24, 2018 09:19AM","Fair enough, Paula! I hope the next one is better."
COMMENT_8YRFH82BWI,✨Susan✨,"Nov 25, 2018 08:08AM","Good review, glad you call em like you see em 👍🏻"
COMMENT_8YRFH82BWI,Paula,"Nov 25, 2018 09:18AM","Lori wrote: ""Fair enough, Paula! I hope the next one is better.""So do I. Thanks, Lori!"
COMMENT_8YRFH82BWI,Paula,"Nov 25, 2018 09:19AM","✨Susan✨ wrote: ""Good review, glad you call em like you see em 👍🏻""Thanks so much, Susan! It just wasn’t my type of book."
COMMENT_8YRFH82BWI,Mackenzie - PhDiva Books,"Nov 25, 2018 11:21AM","I like dark mysteries but I also like cozies!!! Great review, Paula. Hoping your next is better!"
COMMENT_8YRFH82BWI,Paula,"Nov 26, 2018 07:51AM","Mackenzie - PhDiva Books wrote: ""I like dark mysteries but I also like cozies!!! Great review, Paula. Hoping your next is better!""Thanks, Mackenzie. I was hoping I would enjoy this book more than I did!"
COMMENT_8YRFH82BWI,Kaceey,"Nov 27, 2018 07:46AM",Excellent review Paula! Hope you are loving your current read!!:-)
COMMENT_8YRFH82BWI,Ilse,"Nov 28, 2018 07:55AM","Fine, honest review, Paula! I still have to discover which I would like best, dark or cozy…:-)"
COMMENT_8YRFH82BWI,Paula,"Nov 29, 2018 08:13AM","Kaceey - Traveling Sister wrote: ""Excellent review Paula! Hope you are loving your current read!!:-)""Thank you, Kaceey! Have 3 books I’m reading now and loving all of them!"
COMMENT_8YRFH82BWI,Paula,"Nov 29, 2018 08:14AM","Ilse wrote: ""Fine, honest review, Paula! I still have to discover which I would like best, dark or cozy…:-)""Thank you, Ilse! I do like a cozy on occasion, but tend to gravitate towards the dark..."
COMMENT_8YRFH82BWI,Holly,"Nov 29, 2018 06:40PM",Nice review! :)
COMMENT_8YRFH82BWI,Paula,"Nov 30, 2018 05:13AM","Holly wrote: ""Nice review! :)""Thanks so much, Holly!"
COMMENT_8YRFH82BWI,Zoeytron,"Dec 04, 2018 01:40PM","Good review, Paula. The cozies don't often call my name, either. Even the well written ones are more apt to make me cranky than not. So much depends on personal preference."
COMMENT_8YRFH82BWI,Paula,"Dec 05, 2018 05:14AM","Zoeytron wrote: ""Good review, Paula. The cozies don't often call my name, either. Even the well written ones are more apt to make me cranky than not. So much depends on personal preference.""Thank you, Zoey. So true. It’s all about personal preference."
COMMENT_8YRFH82BWI,Carol,"Dec 09, 2018 06:56AM","I appreciate your candid review of this novel, Paula. I'm not a fan of cozy mysteries either, but I have read and enjoyed this author in the past. I just downloaded this audio."
COMMENT_8YRFH82BWI,Paula,"Dec 09, 2018 07:58AM","Carol wrote: ""I appreciate your candid review of this novel, Paula. I'm not a fan of cozy mysteries either, but I have read and enjoyed this author in the past. I just downloaded this audio.""Thank you, Carol! I hope you enjoy the audio!"
COMMENT_8YRFH82BWI,Melissa,"Dec 11, 2018 05:47AM","Nice review, Paula! Sorry to hear it wasn’t a total winner."
COMMENT_8YRFH82BWI,Paula,"Dec 12, 2018 06:55AM","Melissa wrote: ""Nice review, Paula! Sorry to hear it wasn’t a total winner.""Thanks so much, Melissa! It just wasn’t my style of book."
COMMENT_8YRFH82BWI,Laura,"Dec 18, 2018 05:59AM","Nice review, interested because of the Japanese author, but will skip, I think."
COMMENT_8YRFH82BWI,Paula,"Dec 21, 2018 08:02AM","Laura wrote: ""Nice review, interested because of the Japanese author, but will skip, I think.""Thanks for your kind comment, Laura!"
COMMENT_8YRFH82BWI,Kimber,"Sep 14, 2019 07:59AM","I'm sorry this one didn't tick all the boxes. A lovely honest review, Paula!😊"
COMMENT_8YRFH82BWI,Paula,"Sep 14, 2019 03:24PM","Kimber wrote: ""I'm sorry this one didn't tick all the boxes. A lovely honest review, Paula!😊""Thank you, Kimber!"
COMMENT_VYUXUFJF6S,Kevin,"Nov 03, 2018 04:13AM","God, you write good reviews, Paromjit!"
COMMENT_VYUXUFJF6S,Zoeytron,"Nov 03, 2018 04:34AM","I echo Kevin's comment, Paromjit. Always a treat."
COMMENT_VYUXUFJF6S,debra,"Nov 03, 2018 05:28AM","Count me in with Kevin and Zoeytron!! PS Thanks for alerting me to this book, Paromjit, I really enjoy this author."
COMMENT_VYUXUFJF6S,Maureen ( NOT RECEIVING NOTIFICATIONS),"Nov 03, 2018 05:42AM",Wonderful review Paromjit 😘💖
COMMENT_VYUXUFJF6S,Miriam,"Nov 03, 2018 06:38AM",Beautiful review Paromjit 😊
COMMENT_VYUXUFJF6S,Debra,"Nov 03, 2018 12:46PM","Fabulous review, Paromjit!"
COMMENT_VYUXUFJF6S,Paula,"Nov 03, 2018 01:15PM","Fantastic review, Paromjit. I will be starting this book tonight. So glad to see your high rating. It’s good to know it’s a cerebral read up front so I will know what to expect."
COMMENT_VYUXUFJF6S,Andrew,"Nov 03, 2018 02:09PM","Terrific review, Paromjit. I really like the sound of this one. Added 👍"
COMMENT_VYUXUFJF6S,Paromjit,"Nov 04, 2018 04:16AM","Kevin wrote: ""God, you write good reviews, Paromjit!""debra wrote: ""Count me in with Kevin and Zoeytron!! PS Thanks for alerting me to this book, Paromjit, I really enjoy this author.""Zoeytron wrote: ""I echo Kevin's comment, Paromjit. Always a treat.""Kevin, Zoeytron and Debra....you’re all fabulously generous friends...far too kind....thank you sweethearts!"
COMMENT_VYUXUFJF6S,Paromjit,"Nov 04, 2018 04:18AM","Debra wrote: ""Fabulous review, Paromjit!""Miriam wrote: ""Beautiful review Paromjit 😊""Maureen wrote: ""Wonderful review Paromjit 😘💖""Thank you all, Maureen, Miriam and Debra....so very appreciated! 💖💖💖"
COMMENT_VYUXUFJF6S,Paromjit,"Nov 04, 2018 04:19AM","Paula wrote: ""Fantastic review, Paromjit. I will be starting this book tonight. So glad to see your high rating. It’s good to know it’s a cerebral read up front so I will know what to expect.""Thank you, dearest Paula....can’t wait to see what you think! 💖💖💖"
COMMENT_VYUXUFJF6S,Paromjit,"Nov 04, 2018 04:20AM","Andrew wrote: ""Terrific review, Paromjit. I really like the sound of this one. Added 👍""Thank you, Andrew....here’s hoping you enjoy reading this! ☺️🎄🎄🎄"
COMMENT_VYUXUFJF6S,Jaline,"Nov 04, 2018 06:59PM","Excellent review, Paromjit! Your reviews aren't on my updates any more so I have to kind of stumble upon them by accident! 😢"
COMMENT_VYUXUFJF6S,Paromjit,"Nov 06, 2018 04:32AM","Jaline wrote: ""Excellent review, Paromjit! Your reviews aren't on my updates any more so I have to kind of stumble upon them by accident! 😢""Jaline, I think Goodreads are determined to keep us apart, alas this situation happens with other friends too. I will try to check in your profile to counter this vile scenario....thank you, sweetheart!! 💖💖💖💖💕"
COMMENT_VYUXUFJF6S,Paromjit,"Nov 06, 2018 04:33AM","leslie hamod wrote: ""Perfect! I would expect nothing less from you Parumjit!😀""You are too kind, Leslie.....thank you, my friend xx"
COMMENT_OVYGJOU4GH,Sarah,"Jul 18, 2019 10:55AM",Wonderful review!
COMMENT_OVYGJOU4GH,carol.,"Jul 18, 2019 02:45PM","Thank you, Sarah."
COMMENT_OVYGJOU4GH,Carol She's So Novel꧁꧂,"Jul 18, 2019 04:29PM",I need to get back to this writer!
COMMENT_OVYGJOU4GH,carol.,"Jul 18, 2019 04:39PM",I thought you read them all!
COMMENT_OVYGJOU4GH,Carol She's So Novel꧁꧂,"Jul 18, 2019 04:45PM",Only The Devotion of Suspect XAlways getting sidetracked. :(
COMMENT_OVYGJOU4GH,carol.,"Jul 18, 2019 04:57PM",That one is amazing.
COMMENT_OVYGJOU4GH,Barbara K,"Aug 10, 2020 02:00AM","Thanks for the great review. I noticed the sale and thought it looked intriguing, so I turned to GR to check out reviews. Yours was very helpful!"
COMMENT_OVYGJOU4GH,carol.,"Aug 10, 2020 08:06AM","Thank you, Barbara. Higashino is an interesting writer!"
COMMENT_VRA4SDYWX0,Supreeth,"Oct 17, 2018 07:22AM",I've to sign up for netgalley then! I've been waiting since a year for this!!Nice review!
COMMENT_VRA4SDYWX0,Theresa,"Oct 17, 2018 07:40AM","Thank you. With NetGalley, I think they look if you have a blog and you're supposed to do reviews on Goodreads, Amazon, etc."
COMMENT_VRA4SDYWX0,Supreeth,"Nov 03, 2018 07:31PM",GOT IT APPROVED TODAY!thank you :)
COMMENT_VRA4SDYWX0,Theresa,"Nov 04, 2018 02:49AM",Yay!
COMMENT_X8U902V4UN,Selena,"Sep 23, 2019 07:57PM",Another brilliant review Barbara! 💖
COMMENT_X8U902V4UN,Barbara,"Sep 24, 2019 03:39AM",Thank you Selena. 😊🍁🍂
COMMENT_7AX134GA2X,Shabbeer,"Nov 04, 2018 06:10AM","Aha! The new one. Awesome, I added it to my TBR."
COMMENT_7AX134GA2X,Apoorva,"Nov 04, 2018 08:16AM","Shabbeer wrote: ""Aha! The new one. Awesome, I added it to my TBR.""That's great! I can't wait to read more of Keigo! I hope I don't run out of his books to read anytime soon. xD"
